timestamp,sensor_id,sensor_name,sensor_latitude,sensor_longitude,area_type,PM2.5,PM10,NO2,SO2,CO,O3,aqi,temperature_c,humidity_percent,pressure_hpa,wind_speed_ms,wind_direction_deg,weather_condition,road_edges,road_length_km,industrial_area,commercial_area,residential_area,green_space,building_density,hour,day_of_week,month,is_weekend,is_rush_hour,city
2025-10-01 10:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,42.04,126.77,49.17,28.02,0.95,38.45,120.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,10,2,10,0,0,Mumbai
2025-10-01 11:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,69.22,128.17,32.88,34.52,1.4,29.27,197.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,11,2,10,0,0,Mumbai
2025-10-01 12:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,69.44,118.98,32.59,21.56,1.19,38.36,198.4,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,12,2,10,0,0,Mumbai
2025-10-01 13:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,51.53,104.42,45.43,25.58,1.42,35.41,147.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,13,2,10,0,0,Mumbai
2025-10-01 14:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,50.58,105.18,42.58,18.55,1.09,62.26,144.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,14,2,10,0,0,Mumbai
2025-10-01 15:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,52.1,113.43,52.19,22.01,0.85,30.04,148.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,15,2,10,0,0,Mumbai
2025-10-01 16:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,67.32,107.5,50.72,28.15,0.71,19.41,192.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,16,2,10,0,0,Mumbai
2025-10-01 17:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,61.79,134.93,67.27,28.69,0.73,42.35,176.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,17,2,10,0,1,Mumbai
2025-10-01 18:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,87.06,127.6,73.26,34.75,0.88,36.34,248.7,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,18,2,10,0,1,Mumbai
2025-10-01 19:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,76.9,178.41,58.88,35.69,1.38,48.36,219.7,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,19,2,10,0,1,Mumbai
2025-10-01 20:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,69.56,104.64,41.74,18.06,1.0,21.07,198.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,20,2,10,0,0,Mumbai
2025-10-01 21:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,80.1,63.6,34.5,14.07,0.68,44.47,228.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,21,2,10,0,0,Mumbai
2025-10-01 22:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,51.43,77.59,38.18,22.12,1.01,48.84,147.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,22,2,10,0,0,Mumbai
2025-10-01 23:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,47.81,128.99,38.64,28.94,1.0,48.94,136.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,23,2,10,0,0,Mumbai
2025-10-02 00:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,40.47,66.52,32.78,13.23,1.01,41.86,115.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,0,3,10,0,0,Mumbai
2025-10-02 01:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,55.25,100.55,42.1,30.41,0.94,33.24,157.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,1,3,10,0,0,Mumbai
2025-10-02 02:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,52.74,104.27,47.58,19.67,0.67,33.67,150.7,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,2,3,10,0,0,Mumbai
2025-10-02 03:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,54.49,96.74,34.88,23.27,0.89,45.39,155.7,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,3,3,10,0,0,Mumbai
2025-10-02 04:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,52.57,121.36,50.99,29.41,0.64,49.76,150.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,4,3,10,0,0,Mumbai
2025-10-02 05:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,52.94,83.87,50.54,23.37,0.9,16.95,151.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,5,3,10,0,0,Mumbai
2025-10-02 06:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,70.96,119.65,55.42,29.72,0.93,50.97,202.7,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,6,3,10,0,0,Mumbai
2025-10-02 07:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,65.5,94.43,69.08,34.59,1.01,29.41,187.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,7,3,10,0,1,Mumbai
2025-10-02 08:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,71.84,194.34,53.32,35.06,2.26,22.95,205.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,8,3,10,0,1,Mumbai
2025-10-02 09:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,86.17,125.96,61.19,24.54,1.49,42.69,246.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,9,3,10,0,1,Mumbai
2025-10-02 10:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,40.62,132.44,46.22,27.61,1.11,49.04,116.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,10,3,10,0,0,Mumbai
2025-10-02 11:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,50.5,94.76,44.56,24.21,0.75,31.23,144.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,11,3,10,0,0,Mumbai
2025-10-02 12:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,70.27,123.59,26.86,21.69,1.07,27.13,200.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,12,3,10,0,0,Mumbai
2025-10-02 13:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,48.26,136.12,57.8,26.67,1.35,41.82,137.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,13,3,10,0,0,Mumbai
2025-10-02 14:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,63.0,115.77,46.87,11.26,0.7,38.87,180.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,14,3,10,0,0,Mumbai
2025-10-02 15:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,64.7,98.31,41.01,19.23,0.87,53.1,184.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,15,3,10,0,0,Mumbai
2025-10-02 16:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,52.57,132.89,35.58,27.06,0.71,56.7,150.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,16,3,10,0,0,Mumbai
2025-10-02 17:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,75.4,175.15,78.18,36.61,1.67,35.11,215.4,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,17,3,10,0,1,Mumbai
2025-10-02 18:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,79.38,173.02,53.7,34.94,1.42,54.26,226.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,18,3,10,0,1,Mumbai
2025-10-02 19:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,61.79,119.81,60.73,29.29,1.45,29.69,176.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,19,3,10,0,1,Mumbai
2025-10-02 20:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,40.45,97.62,41.82,28.49,0.66,40.41,115.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,20,3,10,0,0,Mumbai
2025-10-02 21:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,53.86,91.97,46.61,17.11,0.4,44.01,153.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,21,3,10,0,0,Mumbai
2025-10-02 22:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,62.86,97.45,51.05,23.53,0.99,74.11,179.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,22,3,10,0,0,Mumbai
2025-10-02 23:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,58.92,121.38,50.34,17.0,1.07,15.61,168.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,23,3,10,0,0,Mumbai
2025-10-03 00:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,50.75,79.44,52.62,19.68,0.92,40.6,145.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,0,4,10,0,0,Mumbai
2025-10-03 01:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,69.81,109.94,52.3,13.64,1.08,25.53,199.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,1,4,10,0,0,Mumbai
2025-10-03 02:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,61.77,60.34,45.5,19.43,1.15,41.69,176.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,2,4,10,0,0,Mumbai
2025-10-03 03:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,56.39,137.32,41.37,26.13,1.38,49.81,161.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,3,4,10,0,0,Mumbai
2025-10-03 04:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,62.32,100.01,42.83,22.69,0.59,50.82,178.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,4,4,10,0,0,Mumbai
2025-10-03 05:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,65.96,70.03,46.27,26.75,1.14,36.32,188.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,5,4,10,0,0,Mumbai
2025-10-03 06:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,92.44,100.59,47.93,21.3,0.87,30.13,264.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,6,4,10,0,0,Mumbai
2025-10-03 07:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,95.47,154.6,62.97,46.62,1.15,43.71,272.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,7,4,10,0,1,Mumbai
2025-10-03 08:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,58.62,120.1,57.91,41.64,1.82,37.67,167.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,8,4,10,0,1,Mumbai
2025-10-03 09:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,74.35,77.86,66.29,31.3,1.61,31.95,212.4,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,9,4,10,0,1,Mumbai
2025-10-03 10:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,56.23,117.36,47.51,23.13,1.0,48.18,160.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,10,4,10,0,0,Mumbai
2025-10-03 11:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,83.94,102.96,52.14,30.32,1.24,39.2,239.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,11,4,10,0,0,Mumbai
2025-10-03 12:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,41.51,92.82,45.48,24.69,1.4,39.54,118.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,12,4,10,0,0,Mumbai
2025-10-03 13:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,78.43,106.46,46.16,24.3,0.69,36.31,224.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,13,4,10,0,0,Mumbai
2025-10-03 14:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,68.69,107.74,41.67,22.4,1.23,39.68,196.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,14,4,10,0,0,Mumbai
2025-10-03 15:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,67.02,120.63,38.23,15.08,1.02,49.16,191.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,15,4,10,0,0,Mumbai
2025-10-03 16:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,65.98,136.18,38.76,20.46,0.66,38.36,188.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,16,4,10,0,0,Mumbai
2025-10-03 17:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,57.97,121.4,61.6,25.83,1.68,40.49,165.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,17,4,10,0,1,Mumbai
2025-10-03 18:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,87.31,105.46,56.62,32.29,1.63,36.56,249.4,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,18,4,10,0,1,Mumbai
2025-10-03 19:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,85.38,117.79,61.21,26.03,1.46,32.4,244.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,19,4,10,0,1,Mumbai
2025-10-03 20:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,41.57,107.88,56.37,17.29,0.45,46.3,118.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,20,4,10,0,0,Mumbai
2025-10-03 21:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,44.09,124.46,58.41,17.63,1.01,20.04,126.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,21,4,10,0,0,Mumbai
2025-10-03 22:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,85.88,69.96,50.19,32.27,0.68,33.9,245.4,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,22,4,10,0,0,Mumbai
2025-10-03 23:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,64.23,90.07,48.12,21.8,0.85,31.96,183.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,23,4,10,0,0,Mumbai
2025-10-04 00:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,47.98,47.07,34.58,18.75,1.04,41.06,137.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,0,5,10,1,0,Mumbai
2025-10-04 01:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,60.53,68.58,29.38,21.63,0.79,23.97,172.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,1,5,10,1,0,Mumbai
2025-10-04 02:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,44.71,70.4,27.34,11.06,0.95,34.15,127.7,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,2,5,10,1,0,Mumbai
2025-10-04 03:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,54.1,60.52,37.96,17.69,0.69,30.44,154.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,3,5,10,1,0,Mumbai
2025-10-04 04:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,41.29,69.11,41.23,22.69,0.57,24.66,118.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,4,5,10,1,0,Mumbai
2025-10-04 05:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,51.42,79.3,25.62,25.93,1.08,41.68,146.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,5,5,10,1,0,Mumbai
2025-10-04 06:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,58.76,77.77,36.74,25.0,0.77,34.95,167.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,6,5,10,1,0,Mumbai
2025-10-04 07:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,84.82,108.16,41.75,23.64,0.82,58.48,242.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,7,5,10,1,1,Mumbai
2025-10-04 08:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,54.23,112.7,35.34,21.44,1.29,42.5,154.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,8,5,10,1,1,Mumbai
2025-10-04 09:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,50.03,103.18,46.31,29.13,0.65,42.49,142.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,9,5,10,1,1,Mumbai
2025-10-04 10:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,41.55,76.71,30.7,12.06,0.77,29.25,118.7,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,10,5,10,1,0,Mumbai
2025-10-04 11:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,46.06,78.9,31.39,18.14,0.6,61.57,131.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,11,5,10,1,0,Mumbai
2025-10-04 12:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,53.6,101.73,27.44,20.48,0.74,46.72,153.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,12,5,10,1,0,Mumbai
2025-10-04 13:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,52.42,75.58,38.33,17.38,0.81,43.99,149.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,13,5,10,1,0,Mumbai
2025-10-04 14:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,52.56,74.67,39.09,8.68,0.85,37.25,150.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,14,5,10,1,0,Mumbai
2025-10-04 15:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,49.11,71.05,47.97,11.58,0.62,46.7,140.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,15,5,10,1,0,Mumbai
2025-10-04 16:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,54.57,71.68,31.93,21.29,0.62,20.41,155.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,16,5,10,1,0,Mumbai
2025-10-04 17:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,56.63,113.56,41.78,25.13,0.83,49.55,161.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,17,5,10,1,1,Mumbai
2025-10-04 18:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,65.54,80.3,45.62,27.88,0.71,46.41,187.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,18,5,10,1,1,Mumbai
2025-10-04 19:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,46.1,137.27,38.33,19.03,0.66,38.82,131.7,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,19,5,10,1,1,Mumbai
2025-10-04 20:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,46.99,89.58,30.34,15.3,0.6,52.79,134.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,20,5,10,1,0,Mumbai
2025-10-04 21:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,33.2,72.58,32.43,19.75,0.63,26.27,94.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,21,5,10,1,0,Mumbai
2025-10-04 22:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,47.57,77.97,34.32,13.64,0.45,46.63,135.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,22,5,10,1,0,Mumbai
2025-10-04 23:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,42.11,74.29,40.19,16.56,0.65,32.16,120.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,23,5,10,1,0,Mumbai
2025-10-05 00:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,46.64,73.88,37.99,9.51,0.64,46.24,133.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,0,6,10,1,0,Mumbai
2025-10-05 01:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,38.15,28.43,24.22,18.01,0.49,51.55,109.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,1,6,10,1,0,Mumbai
2025-10-05 02:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,38.53,76.43,38.49,19.23,0.59,28.28,110.1,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,2,6,10,1,0,Mumbai
2025-10-05 03:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,44.75,72.28,38.1,20.24,0.82,47.73,127.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,3,6,10,1,0,Mumbai
2025-10-05 04:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,37.16,54.08,25.9,20.19,0.58,21.45,106.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,4,6,10,1,0,Mumbai
2025-10-05 05:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,49.34,75.51,31.55,19.78,0.61,53.86,141.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,5,6,10,1,0,Mumbai
2025-10-05 06:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,59.25,65.0,44.13,14.75,0.89,38.4,169.3,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,6,6,10,1,0,Mumbai
2025-10-05 07:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,61.81,105.65,47.81,18.39,0.53,50.13,176.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,7,6,10,1,1,Mumbai
2025-10-05 08:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,59.9,121.09,46.86,20.75,0.53,32.43,171.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,8,6,10,1,1,Mumbai
2025-10-05 09:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,70.78,85.76,46.75,27.67,0.85,21.25,202.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,9,6,10,1,1,Mumbai
2025-10-05 10:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,41.21,68.98,29.5,11.72,0.64,31.96,117.8,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,10,6,10,1,0,Mumbai
2025-10-05 11:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,44.28,64.54,26.04,12.9,0.57,41.8,126.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,11,6,10,1,0,Mumbai
2025-10-05 12:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,47.82,56.66,41.67,18.57,0.89,26.92,136.6,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,12,6,10,1,0,Mumbai
2025-10-05 13:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,50.7,80.22,39.34,16.61,0.91,50.49,144.9,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,13,6,10,1,0,Mumbai
2025-10-05 14:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,49.34,57.65,23.39,14.09,0.89,38.34,141.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,14,6,10,1,0,Mumbai
2025-10-05 15:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,49.35,87.76,26.63,15.11,0.83,29.12,141.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,15,6,10,1,0,Mumbai
2025-10-05 16:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,39.9,72.68,31.32,14.52,0.7,32.5,114.0,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,16,6,10,1,0,Mumbai
2025-10-05 17:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,58.51,114.58,45.97,26.13,0.35,34.57,167.2,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,17,6,10,1,1,Mumbai
2025-10-05 18:08:36.680470,sensor_01,Hinjewadi_Industrial,18.5925,73.7386,industrial,77.89,100.19,34.75,17.61,1.44,35.61,222.5,23.9,84,1011,3.0,231,Clouds,2026,205.44,2,30,89,12,2795,18,6,10,1,1,Mumbai
