timestamp,sensor_name,sensor_latitude,sensor_longitude,PM2.5,PM10,NO2,temperature_c,area_type
2025-10-04 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.29,69.11,41.23,23.9,industrial
2025-10-04 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,51.42,79.3,25.62,23.9,industrial
2025-10-04 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,58.76,77.77,36.74,23.9,industrial
2025-10-04 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,84.82,108.16,41.75,23.9,industrial
2025-10-04 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,54.23,112.7,35.34,23.9,industrial
2025-10-04 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,50.03,103.18,46.31,23.9,industrial
2025-10-04 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.55,76.71,30.7,23.9,industrial
2025-10-04 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,46.06,78.9,31.39,23.9,industrial
2025-10-04 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,53.6,101.73,27.44,23.9,industrial
2025-10-04 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,52.42,75.58,38.33,23.9,industrial
2025-10-04 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,52.56,74.67,39.09,23.9,industrial
2025-10-04 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,49.11,71.05,47.97,23.9,industrial
2025-10-04 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,54.57,71.68,31.93,23.9,industrial
2025-10-04 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,56.63,113.56,41.78,23.9,industrial
2025-10-04 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,65.54,80.3,45.62,23.9,industrial
2025-10-04 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,46.1,137.27,38.33,23.9,industrial
2025-10-04 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,46.99,89.58,30.34,23.9,industrial
2025-10-04 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,33.2,72.58,32.43,23.9,industrial
2025-10-04 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,47.57,77.97,34.32,23.9,industrial
2025-10-04 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,42.11,74.29,40.19,23.9,industrial
2025-10-05 00:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,46.64,73.88,37.99,23.9,industrial
2025-10-05 01:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,38.15,28.43,24.22,23.9,industrial
2025-10-05 02:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,38.53,76.43,38.49,23.9,industrial
2025-10-05 03:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,44.75,72.28,38.1,23.9,industrial
2025-10-05 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,37.16,54.08,25.9,23.9,industrial
2025-10-05 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,49.34,75.51,31.55,23.9,industrial
2025-10-05 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,59.25,65.0,44.13,23.9,industrial
2025-10-05 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.81,105.65,47.81,23.9,industrial
2025-10-05 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,59.9,121.09,46.86,23.9,industrial
2025-10-05 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,70.78,85.76,46.75,23.9,industrial
2025-10-05 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.21,68.98,29.5,23.9,industrial
2025-10-05 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,44.28,64.54,26.04,23.9,industrial
2025-10-05 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,47.82,56.66,41.67,23.9,industrial
2025-10-05 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,50.7,80.22,39.34,23.9,industrial
2025-10-05 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,49.34,57.65,23.39,23.9,industrial
2025-10-05 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,49.35,87.76,26.63,23.9,industrial
2025-10-05 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,39.9,72.68,31.32,23.9,industrial
2025-10-05 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,58.51,114.58,45.97,23.9,industrial
2025-10-05 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,77.89,100.19,34.75,23.9,industrial
2025-10-05 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,58.58,101.04,35.24,23.9,industrial
2025-10-05 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.36,73.53,37.74,23.9,industrial
2025-10-05 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,43.45,65.82,27.56,23.9,industrial
2025-10-05 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,44.32,96.5,29.91,23.9,industrial
2025-10-05 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,47.5,49.41,33.16,23.9,industrial
2025-10-06 00:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,53.88,82.25,44.74,23.9,industrial
2025-10-06 01:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.57,117.78,43.38,23.9,industrial
2025-10-06 02:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,50.47,119.46,29.92,23.9,industrial
2025-10-06 03:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,70.72,93.41,45.91,23.9,industrial
2025-10-06 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,58.28,88.44,46.55,23.9,industrial
2025-10-06 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,57.68,84.68,58.54,23.9,industrial
2025-10-06 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,56.07,122.27,49.57,23.9,industrial
2025-10-06 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,94.19,134.73,52.18,23.9,industrial
2025-10-06 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,82.63,156.1,61.09,23.9,industrial
2025-10-06 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,76.13,146.11,49.93,23.9,industrial
2025-10-06 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,57.93,100.47,59.63,23.9,industrial
2025-10-06 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.94,113.28,54.07,23.9,industrial
2025-10-06 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,66.32,92.75,36.85,23.9,industrial
2025-10-06 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,54.21,86.75,44.16,23.9,industrial
2025-10-06 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,59.93,121.82,50.24,23.9,industrial
2025-10-06 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,39.38,88.51,40.72,23.9,industrial
2025-10-06 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,68.19,112.9,46.99,23.9,industrial
2025-10-06 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,80.36,130.66,73.69,23.9,industrial
2025-10-06 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,97.03,178.85,47.57,23.9,industrial
2025-10-06 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,66.54,119.67,65.02,23.9,industrial
2025-10-06 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.01,101.89,55.41,23.9,industrial
2025-10-06 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,47.33,74.54,26.88,23.9,industrial
2025-10-06 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,73.81,121.23,51.49,23.9,industrial
2025-10-06 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,52.1,119.62,46.73,23.9,industrial
2025-10-07 00:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.72,78.78,43.72,23.9,industrial
2025-10-07 01:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,42.18,73.87,56.71,23.9,industrial
2025-10-07 02:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,46.21,112.37,50.59,23.9,industrial
2025-10-07 03:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,66.65,105.24,50.57,23.9,industrial
2025-10-07 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,38.81,88.35,38.75,23.9,industrial
2025-10-07 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,76.34,110.04,37.48,23.9,industrial
2025-10-07 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,82.56,110.62,42.58,23.9,industrial
2025-10-07 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,48.67,93.91,53.45,23.9,industrial
2025-10-07 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,92.45,148.08,47.5,23.9,industrial
2025-10-07 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,79.41,136.26,74.0,23.9,industrial
2025-10-07 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,68.54,79.39,38.21,23.9,industrial
2025-10-07 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,71.72,116.41,45.78,23.9,industrial
2025-10-07 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,51.3,128.85,46.21,23.9,industrial
2025-10-07 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,65.42,85.31,46.49,23.9,industrial
2025-10-07 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,46.88,113.49,43.67,23.9,industrial
2025-10-07 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,72.62,92.45,38.66,23.9,industrial
2025-10-07 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,54.65,118.26,56.09,23.9,industrial
2025-10-07 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,77.36,127.52,57.76,23.9,industrial
2025-10-07 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,66.47,194.35,64.11,23.9,industrial
2025-10-07 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,85.35,144.11,67.86,23.9,industrial
2025-10-07 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,50.82,85.74,39.54,23.9,industrial
2025-10-07 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,49.47,104.89,29.15,23.9,industrial
2025-10-07 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,57.6,118.81,47.86,23.9,industrial
2025-10-07 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,65.87,78.47,47.41,23.9,industrial
2025-10-08 00:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.33,120.62,44.98,23.9,industrial
2025-10-08 01:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,53.96,109.61,45.63,23.9,industrial
2025-10-08 02:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,55.9,78.15,61.68,23.9,industrial
2025-10-08 03:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.6,103.16,49.28,23.9,industrial
2025-10-08 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.68,95.55,44.87,23.9,industrial
2025-10-08 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,55.1,80.86,40.83,23.9,industrial
2025-10-08 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,56.25,135.54,37.68,23.9,industrial
2025-10-08 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,90.1,142.29,72.59,23.9,industrial
2025-10-08 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,68.17,168.37,60.96,23.9,industrial
2025-10-08 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,52.14,126.68,56.45,23.9,industrial
2025-10-08 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,57.12,117.21,45.01,23.9,industrial
2025-10-08 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,75.74,118.4,33.91,23.9,industrial
2025-10-08 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,31.83,101.6,44.25,23.9,industrial
2025-10-08 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,76.32,112.24,50.65,23.9,industrial
2025-10-08 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,69.24,100.23,45.19,23.9,industrial
2025-10-08 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,60.1,128.04,46.09,23.9,industrial
2025-10-08 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,44.51,89.02,41.51,23.9,industrial
2025-10-08 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,100.64,123.73,54.27,23.9,industrial
2025-10-08 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,74.02,183.48,71.92,23.9,industrial
2025-10-08 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,58.55,156.86,67.25,23.9,industrial
2025-10-08 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,64.89,113.96,49.18,23.9,industrial
2025-10-08 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,69.54,108.59,60.23,23.9,industrial
2025-10-08 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,39.03,99.86,56.11,23.9,industrial
2025-10-08 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,81.48,107.08,37.93,23.9,industrial
2025-10-09 00:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,52.19,95.99,31.68,23.9,industrial
2025-10-09 01:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,58.21,116.06,46.29,23.9,industrial
2025-10-09 02:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,69.82,68.85,37.79,23.9,industrial
2025-10-09 03:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,70.25,96.87,55.29,23.9,industrial
2025-10-09 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,74.47,55.14,44.4,23.9,industrial
2025-10-09 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,53.48,141.15,33.36,23.9,industrial
2025-10-09 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,55.84,72.14,48.92,23.9,industrial
2025-10-09 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,98.75,108.58,52.08,23.9,industrial
2025-10-09 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,72.35,153.49,59.87,23.9,industrial
2025-10-09 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,90.44,103.15,54.08,23.9,industrial
2025-10-09 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,62.43,96.45,55.13,23.9,industrial
2025-10-09 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,69.36,134.59,38.78,23.9,industrial
2025-10-09 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,72.18,108.65,53.92,23.9,industrial
2025-10-09 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,40.34,105.35,43.71,23.9,industrial
2025-10-09 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,66.13,77.11,55.2,23.9,industrial
2025-10-09 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,72.96,103.53,43.61,23.9,industrial
2025-10-09 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,39.99,99.94,35.11,23.9,industrial
2025-10-09 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,59.83,116.5,76.89,23.9,industrial
2025-10-09 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,63.09,116.95,55.75,23.9,industrial
2025-10-09 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,74.29,148.27,52.58,23.9,industrial
2025-10-09 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,60.77,103.59,50.64,23.9,industrial
2025-10-09 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,48.74,82.3,45.59,23.9,industrial
2025-10-09 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.33,126.51,49.96,23.9,industrial
2025-10-09 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,59.12,101.76,45.27,23.9,industrial
2025-10-10 00:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,64.53,102.26,49.09,23.9,industrial
2025-10-10 01:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,86.88,66.99,53.51,23.9,industrial
2025-10-10 02:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,32.16,88.7,49.32,23.9,industrial
2025-10-10 03:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,80.21,81.41,42.51,23.9,industrial
2025-10-10 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,44.65,101.19,37.54,23.9,industrial
2025-10-10 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,42.22,84.48,44.07,23.9,industrial
2025-10-10 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,44.62,97.38,53.43,23.9,industrial
2025-10-10 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,68.12,148.27,44.5,23.9,industrial
2025-10-10 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,62.08,144.11,68.95,23.9,industrial
2025-10-10 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,98.54,125.77,63.38,23.9,industrial
2025-10-10 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,48.62,104.24,29.23,23.9,industrial
2025-10-10 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,54.99,119.99,43.35,23.9,industrial
2025-10-10 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,58.7,117.39,47.16,23.9,industrial
2025-10-10 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,70.65,101.1,58.64,23.9,industrial
2025-10-10 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,59.9,136.25,43.65,23.9,industrial
2025-10-10 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,68.86,91.09,54.7,23.9,industrial
2025-10-10 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,51.95,118.09,40.37,23.9,industrial
2025-10-10 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.46,131.09,42.77,23.9,industrial
2025-10-10 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,76.14,151.46,75.52,23.9,industrial
2025-10-10 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,94.4,121.0,52.08,23.9,industrial
2025-10-10 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,62.98,84.35,35.54,23.9,industrial
2025-10-10 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.25,85.2,59.2,23.9,industrial
2025-10-10 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,62.38,101.0,54.15,23.9,industrial
2025-10-10 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,73.81,99.53,38.03,23.9,industrial
2025-10-11 00:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.9,53.48,42.51,23.9,industrial
2025-10-11 01:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,38.58,94.7,37.86,23.9,industrial
2025-10-11 02:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,40.25,68.69,23.54,23.9,industrial
2025-10-11 03:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,44.79,70.36,42.41,23.9,industrial
2025-10-11 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,47.68,86.81,28.47,23.9,industrial
2025-10-11 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,36.96,68.18,34.52,23.9,industrial
2025-10-11 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.68,57.07,45.82,23.9,industrial
2025-10-11 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,55.3,75.4,50.47,23.9,industrial
2025-10-11 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,48.49,94.95,40.81,23.9,industrial
2025-10-11 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,64.34,80.02,38.01,23.9,industrial
2025-10-11 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,36.62,68.51,37.71,23.9,industrial
2025-10-11 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,47.35,53.76,27.03,23.9,industrial
2025-10-11 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,34.2,63.2,11.8,23.9,industrial
2025-10-11 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,40.18,71.8,24.82,23.9,industrial
2025-10-11 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,43.88,67.35,25.66,23.9,industrial
2025-10-11 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,28.03,43.89,28.35,23.9,industrial
2025-10-11 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,38.86,74.02,35.6,23.9,industrial
2025-10-11 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.31,118.5,43.05,23.9,industrial
2025-10-11 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,44.45,68.61,46.02,23.9,industrial
2025-10-11 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,45.26,94.06,38.16,23.9,industrial
2025-10-11 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,37.38,92.5,30.04,23.9,industrial
2025-10-11 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,42.12,69.8,34.92,23.9,industrial
2025-10-11 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,35.45,67.21,38.53,23.9,industrial
2025-10-11 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,38.45,59.77,24.52,23.9,industrial
2025-10-12 00:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,43.54,44.84,36.09,23.9,industrial
2025-10-12 01:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,36.43,63.39,34.87,23.9,industrial
2025-10-12 02:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,60.16,93.29,21.91,23.9,industrial
2025-10-12 03:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,43.22,68.11,39.04,23.9,industrial
2025-10-12 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,53.76,74.02,37.57,23.9,industrial
2025-10-12 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.2,74.55,42.26,23.9,industrial
2025-10-12 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,37.09,81.17,33.08,23.9,industrial
2025-10-12 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,77.05,86.19,43.42,23.9,industrial
2025-10-12 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,50.75,87.76,37.95,23.9,industrial
2025-10-12 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,58.0,110.64,39.59,23.9,industrial
2025-10-12 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,38.31,50.33,30.4,23.9,industrial
2025-10-12 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,41.92,42.51,34.47,23.9,industrial
2025-10-12 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,35.05,86.63,18.95,23.9,industrial
2025-10-12 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,35.42,71.12,39.73,23.9,industrial
2025-10-12 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,48.28,95.07,21.98,23.9,industrial
2025-10-12 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,40.09,76.34,30.1,23.9,industrial
2025-10-12 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,45.89,64.49,28.72,23.9,industrial
2025-10-12 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,59.01,76.95,42.67,23.9,industrial
2025-10-12 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,59.38,78.0,43.26,23.9,industrial
2025-10-12 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,52.91,86.7,49.18,23.9,industrial
2025-10-12 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,48.13,85.83,29.0,23.9,industrial
2025-10-12 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,30.61,83.93,27.13,23.9,industrial
2025-10-12 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,47.71,84.54,36.01,23.9,industrial
2025-10-12 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.97,52.33,36.47,23.9,industrial
2025-10-13 00:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,61.64,110.58,45.03,23.9,industrial
2025-10-13 01:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,57.87,103.0,51.04,23.9,industrial
2025-10-13 02:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,67.9,71.04,35.04,23.9,industrial
2025-10-13 03:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,36.84,100.2,31.19,23.9,industrial
2025-10-13 04:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,64.29,94.91,48.26,23.9,industrial
2025-10-13 05:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,54.55,126.1,41.95,23.9,industrial
2025-10-13 06:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,54.33,106.01,51.69,23.9,industrial
2025-10-13 07:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,104.41,118.88,72.96,23.9,industrial
2025-10-13 08:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,65.2,94.96,57.69,23.9,industrial
2025-10-13 09:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,86.76,147.22,51.03,23.9,industrial
2025-10-13 10:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,66.22,115.39,51.92,23.9,industrial
2025-10-13 11:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,65.54,87.72,49.93,23.9,industrial
2025-10-13 12:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,60.39,113.48,51.09,23.9,industrial
2025-10-13 13:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,67.59,120.13,27.37,23.9,industrial
2025-10-13 14:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,53.7,132.15,54.04,23.9,industrial
2025-10-13 15:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,52.56,105.82,35.23,23.9,industrial
2025-10-13 16:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,75.87,104.33,32.06,23.9,industrial
2025-10-13 17:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,63.94,113.75,63.01,23.9,industrial
2025-10-13 18:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,90.29,130.15,75.61,23.9,industrial
2025-10-13 19:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,70.62,121.77,61.45,23.9,industrial
2025-10-13 20:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,74.31,85.76,51.42,23.9,industrial
2025-10-13 21:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,49.18,119.14,47.33,23.9,industrial
2025-10-13 22:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,67.77,96.19,51.09,23.9,industrial
2025-10-13 23:08:36.680470,Hinjewadi_Industrial,18.5925,73.7386,69.56,111.47,52.78,23.9,industrial
